dataset_name,model_name,base_model_code,constraint_code,train_test_fold,train_test_seed,random_seed,train_fractions,full_train_error,full_train_violation,full_train_EqualizedOdds,full_train_di,full_train_TPRB,full_train_TNRB,full_train_f1,full_train_precision,full_train_recall,train_error,train_violation,train_EqualizedOdds,train_di,train_TPRB,train_TNRB,train_f1,train_precision,train_recall,test_error,test_violation,test_EqualizedOdds,test_di,test_TPRB,test_TNRB,test_f1,test_precision,test_recall,time,phase,metrics_time
adult,LogisticRegression,,,0,49,49,0.018,0.1564932970931036,0.0919319277496094,0.0313982594107957,0.3904806488513221,0.0019016646297828,0.0513082117094609,0.6280521186904632,0.7342549923195084,0.5486894968433136,0.1358974358974359,0.1205128205128205,0.0912327547841566,0.4197530864197531,0.1135105204872646,0.0667510281556469,0.7414634146341463,0.7755102040816326,0.7102803738317757,0.1585590565690068,0.0942852538093602,0.0333111897986886,0.3919357428123609,0.0064375100962017,0.0544287535080695,0.6277309106640709,0.7222498755599801,0.555087987758225,0.009973,train,
adult,LogisticRegression,,,0,49,49,0.018,0.1564932970931036,0.0919319277496094,0.0313982594107957,0.3904806488513221,0.0019016646297828,0.0513082117094609,0.6280521186904632,0.7342549923195084,0.5486894968433136,0.1358974358974359,0.1205128205128205,0.0912327547841566,0.4197530864197531,0.1135105204872646,0.0667510281556469,0.7414634146341463,0.7755102040816326,0.7102803738317757,0.1585590565690068,0.0942852538093602,0.0333111897986886,0.3919357428123609,0.0064375100962017,0.0544287535080695,0.6277309106640709,0.7222498755599801,0.555087987758225,0.386449,evaluation,"[{'metric': 'full_train_prediction', 'time': 0.015661}, {'metric': 'full_train_error', 'time': 0.031637}, {'metric': 'full_train_violation', 'time': 0.062525}, {'metric': 'full_train_EqualizedOdds', 'time': 0.069155}, {'metric': 'full_train_di', 'time': 0.000997}, {'metric': 'full_train_TPRB', 'time': 0.005984}, {'metric': 'full_train_TNRB', 'time': 0.002071}, {'metric': 'full_train_f1', 'time': 0.0}, {'metric': 'full_train_precision', 'time': 0.015622}, {'metric': 'full_train_recall', 'time': 0.0}, {'metric': 'train_prediction', 'time': 0.015623}, {'metric': 'train_error', 'time': 0.0}, {'metric': 'train_violation', 'time': 0.016015}, {'metric': 'train_EqualizedOdds', 'time': 0.015626}, {'metric': 'train_di', 'time': 0.0}, {'metric': 'train_TPRB', 'time': 0.0}, {'metric': 'train_TNRB', 'time': 0.0}, {'metric': 'train_f1', 'time': 0.0}, {'metric': 'train_precision', 'time': 0.0}, {'metric': 'train_recall', 'time': 0.0}, {'metric': 'test_prediction', 'time': 0.015671}, {'metric': 'test_error', 'time': 0.018388}, {'metric': 'test_violation', 'time': 0.038194}, {'metric': 'test_EqualizedOdds', 'time': 0.032037}, {'metric': 'test_di', 'time': 0.0}, {'metric': 'test_TPRB', 'time': 0.0}, {'metric': 'test_TNRB', 'time': 0.015622}, {'metric': 'test_f1', 'time': 0.0}, {'metric': 'test_precision', 'time': 0.0}, {'metric': 'test_recall', 'time': 0.0}]"
adult,LogisticRegression,,,1,49,50,0.018,0.1556180034090385,0.1201443113509428,0.070804557078119,0.3379099856575483,0.0833360549082027,0.0777257269425676,0.6561482084690554,0.7011094191864259,0.6166060837956763,0.1666666666666666,0.144804318488529,0.1838235294117647,0.1932330827067669,0.2180232558139535,0.1025641025641026,0.6368715083798883,0.7402597402597403,0.5588235294117647,0.1569928137092316,0.1166603791113554,0.0611894068151332,0.3466296414475481,0.0720167084262757,0.0750430873778591,0.6511056511056511,0.7004405286343612,0.6082631981637338,0.04895,train,
adult,LogisticRegression,,,1,49,50,0.018,0.1556180034090385,0.1201443113509428,0.070804557078119,0.3379099856575483,0.0833360549082027,0.0777257269425676,0.6561482084690554,0.7011094191864259,0.6166060837956763,0.1666666666666666,0.144804318488529,0.1838235294117647,0.1932330827067669,0.2180232558139535,0.1025641025641026,0.6368715083798883,0.7402597402597403,0.5588235294117647,0.1569928137092316,0.1166603791113554,0.0611894068151332,0.3466296414475481,0.0720167084262757,0.0750430873778591,0.6511056511056511,0.7004405286343612,0.6082631981637338,0.374527,evaluation,"[{'metric': 'full_train_prediction', 'time': 0.015704}, {'metric': 'full_train_error', 'time': 0.026832}, {'metric': 'full_train_violation', 'time': 0.050109}, {'metric': 'full_train_EqualizedOdds', 'time': 0.063064}, {'metric': 'full_train_di', 'time': 0.0}, {'metric': 'full_train_TPRB', 'time': 0.002009}, {'metric': 'full_train_TNRB', 'time': 0.0}, {'metric': 'full_train_f1', 'time': 0.015661}, {'metric': 'full_train_precision', 'time': 0.0}, {'metric': 'full_train_recall', 'time': 0.015623}, {'metric': 'train_prediction', 'time': 0.0}, {'metric': 'train_error', 'time': 0.0}, {'metric': 'train_violation', 'time': 0.031205}, {'metric': 'train_EqualizedOdds', 'time': 0.015621}, {'metric': 'train_di', 'time': 0.0}, {'metric': 'train_TPRB', 'time': 0.0}, {'metric': 'train_TNRB', 'time': 0.0}, {'metric': 'train_f1', 'time': 0.0}, {'metric': 'train_precision', 'time': 0.016512}, {'metric': 'train_recall', 'time': 0.003564}, {'metric': 'test_prediction', 'time': 0.008504}, {'metric': 'test_error', 'time': 0.016352}, {'metric': 'test_violation', 'time': 0.026676}, {'metric': 'test_EqualizedOdds', 'time': 0.044732}, {'metric': 'test_di', 'time': 0.000998}, {'metric': 'test_TPRB', 'time': 0.004296}, {'metric': 'test_TNRB', 'time': 0.004069}, {'metric': 'test_f1', 'time': 0.004988}, {'metric': 'test_precision', 'time': 0.004984}, {'metric': 'test_recall', 'time': 0.002027}]"
adult,LogisticRegression,,,2,49,51,0.018,0.16588354523677906,0.11564697917613007,0.09550745545126943,0.28436014140381083,0.11240724383143547,0.08063401075430676,0.6098168815689674,0.7033241689577605,0.5382555470543229,0.13846153846153847,0.12692307692307692,0.17307692307692302,0.3219178082191781,0.19780219780219777,0.03648387985670987,0.7096774193548387,0.8048780487804879,0.6346153846153846,0.1639178107435732,0.1159114962380613,0.10294388305098118,0.2656231940036899,0.12116773261811425,0.08035168747623156,0.6090969017798286,0.7151702786377709,0.5304247990815155,0.0344,train,
adult,LogisticRegression,,,2,49,51,0.018,0.16588354523677906,0.11564697917613007,0.09550745545126943,0.28436014140381083,0.11240724383143547,0.08063401075430676,0.6098168815689674,0.7033241689577605,0.5382555470543229,0.13846153846153847,0.12692307692307692,0.17307692307692302,0.3219178082191781,0.19780219780219777,0.03648387985670987,0.7096774193548387,0.8048780487804879,0.6346153846153846,0.1639178107435732,0.1159114962380613,0.10294388305098118,0.2656231940036899,0.12116773261811425,0.08035168747623156,0.6090969017798286,0.7151702786377709,0.5304247990815155,0.420858,evaluation,"[{'metric': 'full_train_prediction', 'time': 0.002997}, {'metric': 'full_train_error', 'time': 0.041842}, {'metric': 'full_train_violation', 'time': 0.040192}, {'metric': 'full_train_EqualizedOdds', 'time': 0.067884}, {'metric': 'full_train_di', 'time': 0.001367}, {'metric': 'full_train_TPRB', 'time': 0.0}, {'metric': 'full_train_TNRB', 'time': 0.0}, {'metric': 'full_train_f1', 'time': 0.018047}, {'metric': 'full_train_precision', 'time': 0.0}, {'metric': 'full_train_recall', 'time': 0.002944}, {'metric': 'train_prediction', 'time': 0.0}, {'metric': 'train_error', 'time': 0.01631}, {'metric': 'train_violation', 'time': 0.014394}, {'metric': 'train_EqualizedOdds', 'time': 0.017524}, {'metric': 'train_di', 'time': 0.0}, {'metric': 'train_TPRB', 'time': 0.017074}, {'metric': 'train_TNRB', 'time': 0.0}, {'metric': 'train_f1', 'time': 0.0}, {'metric': 'train_precision', 'time': 0.0}, {'metric': 'train_recall', 'time': 0.0}, {'metric': 'test_prediction', 'time': 0.016557}, {'metric': 'test_error', 'time': 0.016857}, {'metric': 'test_violation', 'time': 0.032212}, {'metric': 'test_EqualizedOdds', 'time': 0.067624}, {'metric': 'test_di', 'time': 0.000447}, {'metric': 'test_TPRB', 'time': 0.0}, {'metric': 'test_TNRB', 'time': 0.015504}, {'metric': 'test_f1', 'time': 0.0}, {'metric': 'test_precision', 'time': 0.017048}, {'metric': 'test_recall', 'time': 0.0}]"
