dataset_name,model_name,base_model_code,constraint_code,train_test_fold,train_test_seed,random_seed,train_fractions,train_error,train_violation,train_EqualizedOdds,train_di,train_TPRB,train_TNRB,train_f1,train_precision,train_recall,test_error,test_violation,test_EqualizedOdds,test_di,test_TPRB,test_TNRB,test_f1,test_precision,test_recall,time,phase,metrics_time
adult,LogisticRegression,,,0,40,40,1,0.146911134657023,0.1198672997832978,0.0784191594729071,0.307436924036187,0.0922983441938494,0.0741834361019683,0.6662480376766091,0.7354436229205176,0.6089535106179453,0.1494379952091395,0.1229733412787501,0.1058257454964557,0.288131922005571,0.1245513276576926,0.0767100154808775,0.6589571068124475,0.7315592903828197,0.5994644223412395,0.660952,train,
adult,LogisticRegression,,,0,40,40,1,0.146911134657023,0.1198672997832978,0.0784191594729071,0.307436924036187,0.0922983441938494,0.0741834361019683,0.6662480376766091,0.7354436229205176,0.6089535106179453,0.1494379952091395,0.1229733412787501,0.1058257454964557,0.288131922005571,0.1245513276576926,0.0767100154808775,0.6589571068124475,0.7315592903828197,0.5994644223412395,0.758137,evaluation,"[{'metric': 'train_prediction', 'time': 0.031262}, {'metric': 'train_error', 'time': 0.096096}, {'metric': 'train_violation', 'time': 0.142326}, {'metric': 'train_EqualizedOdds', 'time': 0.125238}, {'metric': 'train_di', 'time': 0.0}, {'metric': 'train_TPRB', 'time': 0.015511}, {'metric': 'train_TNRB', 'time': 0.015629}, {'metric': 'train_f1', 'time': 0.015621}, {'metric': 'train_precision', 'time': 0.015622}, {'metric': 'train_recall', 'time': 0.016023}, {'metric': 'test_prediction', 'time': 0.015634}, {'metric': 'test_error', 'time': 0.03167}, {'metric': 'test_violation', 'time': 0.080278}, {'metric': 'test_EqualizedOdds', 'time': 0.096343}, {'metric': 'test_di', 'time': 0.0}, {'metric': 'test_TPRB', 'time': 0.0}, {'metric': 'test_TNRB', 'time': 0.0}, {'metric': 'test_f1', 'time': 0.01563}, {'metric': 'test_precision', 'time': 0.015622}, {'metric': 'test_recall', 'time': 0.015619}]"
adult,LogisticRegression,,,1,40,41,1,0.1474178836320081,0.1247999661170844,0.1096423395649229,0.2812329889881796,0.1290476264142878,0.0778486074000395,0.6638655462184874,0.7360819939436292,0.6045532810407499,0.1458448498249493,0.1182314980344332,0.0768391378581955,0.3115425538273936,0.090435617452194,0.0711801559450781,0.6677859391395593,0.7396559739655973,0.608645753634277,0.586903,train,
adult,LogisticRegression,,,1,40,41,1,0.1474178836320081,0.1247999661170844,0.1096423395649229,0.2812329889881796,0.1290476264142878,0.0778486074000395,0.6638655462184874,0.7360819939436292,0.6045532810407499,0.1458448498249493,0.1182314980344332,0.0768391378581955,0.3115425538273936,0.090435617452194,0.0711801559450781,0.6677859391395593,0.7396559739655973,0.608645753634277,0.675422,evaluation,"[{'metric': 'train_prediction', 'time': 0.03436}, {'metric': 'train_error', 'time': 0.042399}, {'metric': 'train_violation', 'time': 0.093791}, {'metric': 'train_EqualizedOdds', 'time': 0.143053}, {'metric': 'train_di', 'time': 0.0}, {'metric': 'train_TPRB', 'time': 0.015619}, {'metric': 'train_TNRB', 'time': 0.015621}, {'metric': 'train_f1', 'time': 0.02342}, {'metric': 'train_precision', 'time': 0.024444}, {'metric': 'train_recall', 'time': 0.02374}, {'metric': 'test_prediction', 'time': 0.008052}, {'metric': 'test_error', 'time': 0.031296}, {'metric': 'test_violation', 'time': 0.080466}, {'metric': 'test_EqualizedOdds', 'time': 0.092181}, {'metric': 'test_di', 'time': 0.0}, {'metric': 'test_TPRB', 'time': 0.0}, {'metric': 'test_TNRB', 'time': 0.015627}, {'metric': 'test_f1', 'time': 0.017338}, {'metric': 'test_precision', 'time': 0.014015}, {'metric': 'test_recall', 'time': 0.0}]"
adult,LogisticRegression,,,2,40,42,1,0.1463055094895891,0.12149491888540379,0.09769376483254189,0.29216003779808225,0.11498041480065946,0.07388079656027913,0.6654024441635061,0.7406191369606003,0.6040550879877582,0.15120243250714088,0.12290572659522309,0.08824345682041934,0.2934873671938792,0.10386493363592608,0.08070357837194453,0.6563350785340314,0.7247918593894542,0.5996938384998086,0.5067,train,
adult,LogisticRegression,,,2,40,42,1,0.1463055094895891,0.12149491888540379,0.09769376483254189,0.29216003779808225,0.11498041480065946,0.07388079656027913,0.6654024441635061,0.7406191369606003,0.6040550879877582,0.15120243250714088,0.12290572659522309,0.08824345682041934,0.2934873671938792,0.10386493363592608,0.08070357837194453,0.6563350785340314,0.7247918593894542,0.5996938384998086,0.629266,evaluation,"[{'metric': 'train_prediction', 'time': 0.023441}, {'metric': 'train_error', 'time': 0.040071}, {'metric': 'train_violation', 'time': 0.094226}, {'metric': 'train_EqualizedOdds', 'time': 0.127414}, {'metric': 'train_di', 'time': 0.004859}, {'metric': 'train_TPRB', 'time': 0.015962}, {'metric': 'train_TNRB', 'time': 0.008873}, {'metric': 'train_f1', 'time': 0.01563}, {'metric': 'train_precision', 'time': 0.021136}, {'metric': 'train_recall', 'time': 0.010509}, {'metric': 'test_prediction', 'time': 0.017832}, {'metric': 'test_error', 'time': 0.013552}, {'metric': 'test_violation', 'time': 0.079832}, {'metric': 'test_EqualizedOdds', 'time': 0.093435}, {'metric': 'test_di', 'time': 0.0}, {'metric': 'test_TPRB', 'time': 0.015631}, {'metric': 'test_TNRB', 'time': 0.015622}, {'metric': 'test_f1', 'time': 0.01562}, {'metric': 'test_precision', 'time': 0.015621}, {'metric': 'test_recall', 'time': 0.0}]"
